Time,Accuracy,Speed,BatteryPower,Acceleration,BatteryPower_SG,Speed_SG,Acceleration_SG
430.0,0.049,14.571,4770.514,-0.07,4872.84013286713,14.5701655011655,-0.0419114219114107
430.1,0.047,14.56,4474.41,-0.11,4458.78525641026,14.565351981352,-0.0475524475524507
430.2,0.046,14.556,4238.795,-0.04,4226.075002331,14.560655011655,-0.0355361305361266
430.3,0.045,14.556,4086.201,0.0,4038.16147319347,14.5582447552448,-0.0248135198135127
430.4,0.044,14.556,3933.748,0.0,3905.9757972028,14.5556923076923,-0.0252331002331033
430.5,0.042,14.556,3828.624,0.0,3771.79447552448,14.5531981351981,-0.0268298368298431
430.6,0.041,14.556,3643.827,0.0,3629.31922144522,14.5503263403263,-0.0340675990676084
430.7,0.04,14.549,3480.158,-0.07,3489.38674358974,14.5463846153846,-0.0381002331002222
430.8,0.046,14.537,3349.897,-0.12,3351.13909090909,14.5427062937063,-0.0388461538461482
430.9,0.057,14.533,3215.065,-0.04,3231.66642890443,14.5386153846154,-0.0462121212121173
431.0,0.055,14.533,3128.111,0.0,3136.88009324009,14.5334638694639,-0.0515734265734274
431.1,0.054,14.533,3064.193,0.0,3074.13803962704,14.5283006993007,-0.0401515151515253
431.2,0.052,14.531,3020.923,-0.02,3033.69372727273,14.5254335664336,-0.0247202797202664
431.3,0.05,14.519,3026.038,-0.12,3013.5182027972,14.5233566433566,-0.0368997668997671
431.4,0.048,14.511,3022.078,-0.08,3008.17051282051,14.5180536130536,-0.0686946386946413
431.5,0.046,14.511,3004.441,0.0,3009.60355710956,14.5096177156177,-0.0877156177156003
431.6,0.046,14.511,3017.04,0.0,3016.28988578089,14.5005104895105,-0.0887296037296143
431.7,0.045,14.496,3028.472,-0.15,3022.48685780886,14.4918717948718,-0.0859440559440698
431.8,0.044,14.475,3023.558,-0.21,3025.80762004662,14.4833216783217,-0.0891724941724854
431.9,0.043,14.467,3037.206,-0.08,3032.85292773893,14.4740372960373,-0.0936363636363478
432.0,0.042,14.467,3043.894,0.0,3042.341995338,14.4645944055944,-0.0859673659673525
432.1,0.041,14.46,3041.581,-0.07,3050.07000699301,14.4568438228438,-0.0710023310023496
432.2,0.04,14.449,3053.587,-0.11,3057.81415850816,14.4503939393939,-0.0685431235431316
432.3,0.039,14.444,3069.866,-0.05,3064.27347319347,14.4431351981352,-0.0846037296037365
432.4,0.04,14.437,3074.961,-0.07,3066.10465034965,14.4334731934732,-0.0995687645687638
432.5,0.041,14.427,3074.388,-0.1,3068.48924009324,14.4232214452214,-0.0909440559440237
432.6,0.04,14.411,3067.894,-0.16,3071.02697668998,14.4152843822844,-0.0711888111888244
432.7,0.04,14.403,3062.159,-0.08,3071.28681351981,14.4089836829837,-0.0620279720279839
432.8,0.044,14.4,3066.931,-0.03,3071.96808158508,14.4028787878788,-0.0556876456876441
432.9,0.045,14.4,3084.298,0.0,3080.24131934732,14.3978461538462,-0.0431235431235357
433.0,0.045,14.4,3088.992,0.0,3091.17754545455,14.3942540792541,-0.0354312354312478
433.1,0.043,14.392,3094.5,-0.08,3100.31574358974,14.3907599067599,-0.0446969696969849
433.2,0.042,14.383,3110.801,-0.09,3108.7736993007,14.3853146853147,-0.0587296037295759
433.3,0.041,14.378,3133.273,-0.05,3114.23493939394,14.379013986014,-0.0681934731934713
433.4,0.043,14.373,3111.637,-0.05,3114.06612354312,14.371675990676,-0.077983682983711
433.5,0.044,14.363,3100.68,-0.1,3111.27281118881,14.3634172494172,-0.0793822843822764
433.6,0.042,14.356,3112.456,-0.07,3107.23293006993,14.3557995337995,-0.0736480186480246
433.7,0.049,14.352,3102.486,-0.04,3101.808002331,14.3486876456876,-0.0679020979021011
433.8,0.054,14.341,3087.277,-0.11,3095.78852447552,14.3422191142191,-0.0571678321678292
433.9,0.052,14.333,3091.033,-0.08,3090.89634498835,14.3372540792541,-0.0400932400932442
434.0,0.05,14.333,3097.144,0.0,3086.68537062937,14.3342004662005,-0.0227272727272647
434.1,0.049,14.333,3087.101,0.0,3082.99716783217,14.3327086247086,-0.0073659673659691
434.2,0.047,14.333,3073.119,0.0,3081.97781351981,14.3327272727273,0.0057109557109583
434.3,0.048,14.333,3069.992,0.0,3084.11367132867,14.3338508158508,0.0030769230769236
434.4,0.048,14.333,3093.408,0.0,3084.54422843823,14.3333426573427,-0.0212004662004718
434.5,0.047,14.333,3091.825,0.0,3085.92736596737,14.3296107226107,-0.0494172494172206
434.6,0.046,14.328,3089.154,-0.05,3092.65731468531,14.3234592074592,-0.0665967365967328
434.7,0.045,14.318,3100.754,-0.1,3098.26744289044,14.3162913752914,-0.0752797202797282
434.8,0.045,14.305,3090.553,-0.13,3097.89520979021,14.3084032634033,-0.0864568764568978
434.9,0.044,14.294,3097.528,-0.11,3092.33473193473,14.299,-0.0939160839160866
435.0,0.042,14.289,3105.342,-0.05,3089.5746013986,14.28962004662,-0.0859906759906419
435.1,0.041,14.287,3080.446,-0.02,3085.71031468531,14.2818018648019,-0.0679836829836894
435.2,0.039,14.278,3067.716,-0.09,3079.73268065268,14.2760233100233,-0.0456293706293679
435.3,0.038,14.267,3073.567,-0.11,3078.17701398601,14.272675990676,-0.0279020979021032
435.4,0.038,14.267,3084.847,0.0,3077.4755967366,14.2704428904429,-0.0237995337995414
435.5,0.037,14.267,3076.354,0.0,3079.71015850816,14.2679160839161,-0.0268881118881065
435.6,0.036,14.267,3078.734,0.0,3084.03017482517,14.2650652680653,-0.0303962703962774
435.7,0.035,14.267,3095.244,0.0,3085.64864568765,14.2618368298368,-0.0398717948717953
435.8,0.04,14.259,3089.4,-0.08,3085.39363403263,14.2570909090909,-0.0664219114219338
435.9,0.044,14.248,3082.911,-0.11,3080.99979254079,14.2485524475524,-0.0961655011655048
436.0,0.043,14.238,3071.656,-0.1,3076.64268531469,14.2378578088578,-0.106142191142154
436.1,0.042,14.227,3073.305,-0.11,3073.39606060606,14.227324009324,-0.0997668997669145
436.2,0.041,14.217,3072.672,-0.1,3069.03635664336,14.2179044289044,-0.092039627039627
436.3,0.04,14.204,3056.081,-0.13,3068.41133100233,14.2089160839161,-0.0841608391608299
436.4,0.042,14.2,3071.89,-0.04,3070.80455011655,14.2010722610723,-0.0703263403263361
436.5,0.064,14.2,3085.221,0.0,3074.63687179487,14.1948508158508,-0.0581818181818195
436.6,0.069,14.191,3073.271,-0.09,3150.8575990676,14.1894358974359,-0.0553379953380016
436.7,0.067,14.178,3084.927,-0.13,3313.48214219114,14.1837832167832,-0.0549533799533761
436.8,0.064,14.178,3094.255,0.0,3873.4977948718,14.1784452214452,-0.0472027972027993
436.9,0.061,14.174,3095.364,-0.04,4751.02074592075,14.1743426573427,-0.0448484848484768
437.0,0.059,14.162,3104.77,-0.12,3501.93295337995,14.1694755244755,-0.0547902097902018
437.1,0.057,14.151,2255.034,-0.11,-1104.81492773893,14.1633846153846,-0.148939393939411
437.2,0.055,14.142,182.336,-0.09,-7289.79918414918,14.1396876456876,-0.345279720279736
437.3,0.053,14.122,-7963.118,-0.2,-12887.1356410256,14.0943286713287,-0.539498834498872
437.4,0.052,14.064,-24576.875,-0.58,-16403.1194428904,14.0317878787879,-0.67916083916088
437.5,0.05,13.983,-29714.647,-0.81,-17540.493027972,13.9584965034965,-0.751177156176979
437.6,0.049,13.848,-18906.528,-1.35,-15904.7380629371,13.8815524475524,-0.741771561771605
437.7,0.047,13.777,-6725.523,-0.71,-11781.8319393939,13.8101421911422,-0.64343822843827
437.8,0.046,13.737,1018.532,-0.4,-5540.15725874126,13.7528648018648,-0.46973193473197
437.9,0.044,13.718,3379.721,-0.19,1332.97840792541,13.7161958041958,-0.267389277389289
438.0,0.043,13.711,5720.142,-0.07,5875.48253613054,13.6993869463869,-0.0788344988344834
438.1,0.043,13.711,6228.425,0.0,7971.45193706294,13.7004289044289,0.0439860139860151
438.2,0.042,13.711,7896.117,0.0,9429.36883216783,13.7081841491842,0.113170163170186
438.3,0.041,13.719,10545.013,0.08,11167.9488275058,13.7230629370629,0.192074592074613
438.4,0.04,13.738,13568.861,0.19,13332.8884219114,13.7465990675991,0.283531468531482
438.5,0.047,13.775,16679.209,0.37,15568.7121305361,13.7797692307692,0.368286713286615
438.6,0.053,13.826,18089.245,0.51,17831.7596993007,13.8202564102564,0.457680652680663
438.7,0.051,13.871,19281.859,0.45,19708.8603170163,13.8713053613054,0.531666666666707
438.8,0.049,13.929,20723.364,0.58,21120.4660675991,13.9265897435897,0.56787878787883
438.9,0.047,13.985,22400.506,0.56,22139.2483473193,13.9848811188811,0.57965034965038
439.0,0.046,14.038,23161.1,0.53,22890.1126666667,14.0425198135198,0.582435897435777
439.1,0.045,14.112,23664.045,0.74,23547.7335687646,14.1013682983683,0.586596736596767
439.2,0.044,14.156,23818.985,0.44,23990.741986014,14.1598391608392,0.580932400932414
439.3,0.042,14.219,23979.59,0.63,24231.7498135198,14.2175547785548,0.582237762237791
439.4,0.041,14.272,24080.06,0.53,24357.1385524476,14.2762867132867,0.58114219114225
439.5,0.04,14.336,24080.553,0.64,24362.7452890443,14.3337832167832,0.568146853146722
439.6,0.039,14.384,23918.767,0.48,23938.8329277389,14.3899160839161,0.56458041958043
439.7,0.038,14.447,23399.044,0.63,22901.2369114219,14.4466993006993,0.540431235431273
439.8,0.038,14.501,22064.691,0.54,21114.6343076923,14.4980023310023,0.487051282051319
439.9,0.04,14.543,19340.545,0.42,18717.9592470862,14.5441095571096,0.424475524475551
440.0,0.041,14.589,15686.171,0.46,15892.7353613054,14.5828974358974,0.354067599067509
440.1,0.041,14.617,12250.323,0.28,12875.0307482517,14.6149230769231,0.273601398601417
440.2,0.041,14.637,9301.401,0.2,9955.34605594406,14.6376177156177,0.192307692307711
440.3,0.041,14.652,7338.112,0.15,7419.63006293706,14.6533846153846,0.127750582750588
440.4,0.041,14.664,5548.776,0.12,5464.49247086247,14.6631678321678,0.0693006993007068
440.5,0.039,14.667,4075.607,0.03,4061.56182983683,14.6672447552448,0.0210839160839212
440.6,0.038,14.667,2996.187,0.0,3048.51468764569,14.6673846153846,-0.0217365967366069
440.7,0.037,14.663,2253.17,-0.04,2337.18651981352,14.6628974358974,-0.0604079254079383
440.8,0.041,14.658,1833.695,-0.05,1818.05808624709,14.655303030303,-0.0786480186480221
440.9,0.051,14.649,1567.573,-0.09,1498.99316783217,14.6471678321678,-0.08155011655012
441.0,0.049,14.634,1374.93,-0.15,1315.18794871795,14.638993006993,-0.0799883449883239
441.1,0.048,14.624,1299.475,-0.1,1207.41105361305,14.6311701631702,-0.0751165501165605
441.2,0.047,14.622,1124.987,-0.02,1144.55081118881,14.6239696969697,-0.081538461538462
441.3,0.047,14.62,1061.024,-0.02,1101.54921445221,14.6148624708625,-0.0987296037296182
441.4,0.046,14.607,1080.787,-0.13,1076.7605990676,14.6042237762238,-0.121631701631706
441.5,0.045,14.596,1081.38,-0.11,1077.67896270396,14.5905361305361,-0.154533799533754
441.6,0.044,14.578,1095.155,-0.18,1105.35791375291,14.573317016317,-0.176888111888128
441.7,0.042,14.551,1073.261,-0.27,1153.39193006993,14.5551585081585,-0.170093240093251
441.8,0.042,14.535,1051.91,-0.16,1136.3328974359,14.5392983682984,-0.139883449883457
441.9,0.04,14.517,1033.911,-0.18,984.494911421912,14.5271818181818,-0.111526806526825
442.0,0.049,14.511,868.05,-0.06,661.335032634033,14.516993006993,-0.0872843822843695
442.1,0.056,14.511,409.71,0.0,146.907976689977,14.5097249417249,-0.0884731934731914
442.2,0.055,14.504,-402.513,-0.07,-522.959638694639,14.4992983682984,-0.16030303030302
442.3,0.053,14.486,-1330.213,-0.18,-1235.98614685315,14.4776643356643,-0.26398601398603
442.4,0.051,14.458,-2150.005,-0.28,-1934.83091375291,14.4465011655012,-0.344731934731978
442.5,0.05,14.423,-2780.915,-0.35,-2542.37734965035,14.4087179487179,-0.398659673659585
442.6,0.049,14.359,-3083.603,-0.64,-2988.86682284382,14.3667692307692,-0.42398601398603
442.7,0.053,14.301,-3084.498,-0.58,-3252.28725174825,14.3239207459207,-0.417132867132872
442.8,0.053,14.277,-3332.887,-0.24,-3377.85199300699,14.2833426573427,-0.375000000000018
442.9,0.051,14.259,-3452.215,-0.18,-3420.63161305361,14.2489207459207,-0.305850815850847
443.0,0.049,14.226,-3445.823,-0.33,-3427.32595104895,14.2221724941725,-0.222657342657294
443.1,0.048,14.197,-3417.846,-0.29,-3436.52309090909,14.2043892773893,-0.185850815850827
443.2,0.047,14.178,-3411.631,-0.19,-3442.08588111888,14.1850023310023,-0.209242424242436
443.3,0.046,14.167,-3390.424,-0.11,-3409.33127972028,14.1625407925408,-0.23835664335667
443.4,0.044,14.148,-3383.381,-0.19,-3383.46329137529,14.137331002331,-0.245034965034977
443.5,0.044,14.123,-3383.299,-0.25,-3367.3227995338,14.1135337995338,-0.249755244755173
443.6,0.045,14.077,-3355.677,-0.46,-3354.66254778555,14.08737995338,-0.270710955710978
443.7,0.045,14.056,-3333.551,-0.21,-3345.05286480187,14.0593916083916,-0.296841491841508
443.8,0.047,14.022,-3321.072,-0.34,-3335.53297202797,14.0280116550117,-0.310023310023322
443.9,0.046,14.007,-3312.109,-0.15,-3322.62155244755,13.9973869463869,-0.291235431235445
444.0,0.045,13.973,-3314.616,-0.34,-3319.1384009324,13.9697645687646,-0.257960372960312
444.1,0.044,13.946,-3298.136,-0.27,-3429.62309324009,13.9457948717949,-0.245524475524489
444.2,0.042,13.909,-3238.295,-0.37,-3475.54234265734,13.9206596736597,-0.245431235431242
444.3,0.042,13.895,-3184.455,-0.14,-3300.33731468531,13.8967086247086,-0.241188811188829
444.4,0.043,13.88,-3105.558,-0.15,-2812.0412027972,13.8724219114219,-0.225932400932413
444.5,0.043,13.858,-2835.888,-0.22,-1998.41399067599,13.8515221445221,-0.203624708624666
444.6,0.042,13.831,-1067.376,-0.27,-829.492424242425,13.831696969697,-0.180745920745943
444.7,0.041,13.81,701.936,-0.21,492.432433566433,13.815372960373,-0.157948717948724
444.8,0.04,13.796,2209.897,-0.14,1733.00387878788,13.8001072261072,-0.143275058275049
444.9,0.041,13.786,3395.321,-0.1,2826.29675058275,13.786717948718,-0.119627039627044
445.0,0.041,13.778,4390.462,-0.08,3826.17755011655,13.7761818181818,-0.0853846153846122
445.1,0.04,13.778,4393.992,0.0,4757.67521911422,13.769641025641,-0.0488228438228627
445.2,0.04,13.769,4716.435,-0.09,5772.863997669,13.7664172494172,-0.0215501165501143
445.3,0.04,13.758,6232.765,-0.11,6854.69737062937,13.765331002331,0.0174009324009471
445.4,0.039,13.764,8296.723,0.06,7963.00466200466,13.7698974358974,0.0736013986013925
445.5,0.039,13.78,9828.419,0.16,9034.62262004662,13.7800512820513,0.122470862470835
445.6,0.039,13.794,10411.942,0.14,10012.1366037296,13.7943916083916,0.159487179487199
445.7,0.046,13.809,10595.523,0.15,10664.2138158508,13.8119487179487,0.185675990675992
445.8,0.092,13.841,10726.934,0.32,10919.3003426573,13.8315268065268,0.202785547785552
445.9,0.089,13.857,10795.569,0.16,10924.0764335664,13.8525058275058,0.210699300699314
446.0,0.085,13.87,10825.377,0.13,10875.5848368298,13.8736666666667,0.214219114219074
446.1,0.08,13.886,10851.083,0.16,10864.2516783217,13.8953496503497,0.213228438228462
446.2,0.077,13.916,10891.943,0.3,10863.1568135198,13.9163123543124,0.201468531468534
446.3,0.074,13.945,10854.46,0.29,10850.3426946387,13.9356433566434,0.199743589743593
446.4,0.072,13.958,10817.267,0.13,10833.7322400932,13.9562610722611,0.204498834498852
446.5,0.069,13.976,10802.583,0.18,10821.7682097902,13.9765431235431,0.195256410256368
446.6,0.066,13.993,10799.644,0.17,10808.7183613054,13.9953123543124,0.181433566433588
446.7,0.064,14.011,10786.549,0.18,10793.7475361305,14.0128298368298,0.174720279720298
446.8,0.062,14.031,10791.58,0.2,10789.0842121212,14.0302564102564,0.189918414918406
446.9,0.06,14.051,10804.019,0.2,10778.1867156177,14.0508135198135,0.210606060606068
447.0,0.058,14.071,10755.523,0.2,10754.2891794872,14.0723776223776,0.213228438228393
447.1,0.056,14.093,10719.082,0.22,10722.2593729604,14.0934592074592,0.213403263403261
447.2,0.054,14.111,10701.617,0.18,10684.0638158508,14.1150582750583,0.201736596736615
447.3,0.052,14.14,10630.844,0.29,10648.0615431235,14.1338065268065,0.184044289044307
447.4,0.051,14.156,10585.986,0.16,10607.3678717949,14.1518671328671,0.169347319347325
447.5,0.05,14.167,10571.265,0.11,10571.4159370629,14.167675990676,0.1618298368298
447.6,0.07,14.187,10544.455,0.2,10532.6605454545,14.1842331002331,0.164906759906769
447.7,0.075,14.192,10532.208,0.05,10494.3778531469,14.2006573426573,0.166981351981362
447.8,0.071,14.218,10445.764,0.26,10465.5776363636,14.2176293706294,0.182004662004679
447.9,0.069,14.233,10429.77,0.15,10440.728974359,14.2370582750583,0.20466200466202
448.0,0.065,14.264,10403.844,0.31,10422.351009324,14.2585617715618,0.2096503496503
448.1,0.063,14.278,10404.356,0.14,10411.4371678322,14.2789883449883,0.209032634032645
448.2,0.06,14.302,10420.537,0.24,10407.5064149184,14.3003682983683,0.200396270396273
448.3,0.058,14.32,10429.295,0.18,10417.5696876457,14.3190675990676,0.18689976689979
448.4,0.056,14.34,10431.555,0.2,10426.819037296,14.3377482517483,0.183916083916113
448.5,0.055,14.351,10419.988,0.11,10434.139979021,14.3558508158508,0.180198135198081
448.6,0.053,14.374,10432.668,0.23,10437.5525524476,14.3737878787879,0.175536130536137
448.7,0.051,14.39,10455.903,0.16,10440.2673892774,14.390958041958,0.170233100233102
448.8,0.05,14.41,10451.539,0.2,10442.0934312354,14.4078344988345,0.169930069930083
448.9,0.048,14.429,10433.113,0.19,10446.6328764569,14.4249440559441,0.175629370629401
449.0,0.047,14.437,10449.346,0.08,10455.0173286713,14.4429603729604,0.168951048951002
449.1,0.046,14.459,10458.995,0.22,10496.0841655012,14.4587342657343,0.156153846153844
449.2,0.045,14.472,10457.026,0.13,10600.2229114219,14.4741911421911,0.146282051282051
449.3,0.043,14.492,10480.085,0.2,10741.2646083916,14.4879906759907,0.135093240093259
449.4,0.051,14.505,10484.863,0.13,10640.2645151515,14.5012097902098,0.132972027972043
449.5,0.06,14.511,10464.975,0.06,10207.1699324009,14.5145850815851,0.122365967365922
449.6,0.058,14.524,10030.275,0.13,9313.12593473194,14.525682983683,0.109895104895103
449.7,0.057,14.533,8721.181,0.09,8015.89493006993,14.5365641025641,0.0986713286713459
449.8,0.054,14.545,6245.395,0.12,6510.17293706294,14.5454172494173,0.07325174825175
449.9,0.052,14.554,4446.569,0.09,4884.06598135198,14.5512144522145,0.0457692307692285
450.0,0.05,14.556,2598.499,0.02,3253.29034498835,14.5545710955711,0.0040559440559464
450.1,0.049,14.556,1698.251,0.0,1816.02335897436,14.5520256410256,-0.0478088578088647
450.2,0.047,14.546,1173.306,-0.1,724.883368298368,14.5450093240093,-0.0969114219114219
450.3,0.046,14.529,90.966,-0.17,-19.9534871794871,14.5326433566434,-0.143682983682999
450.4,0.045,14.52,-755.161,-0.09,-598.632382284382,14.5162727272727,-0.175815850815867
450.5,0.043,14.495,-1163.014,-0.25,-1007.40197435897,14.4974801864802,-0.198473193473134
450.6,0.042,14.478,-1375.118,-0.17,-1352.84195337995,14.4765780885781,-0.208100233100244
450.7,0.041,14.454,-1519.994,-0.24,-1571.0132004662,14.4558601398601,-0.208123543123551
450.8,0.042,14.433,-1554.298,-0.21,-1619.96981818182,14.4349533799534,-0.215571095571091
